bioguide_id,birthday,chamber,contact_form,crp_id,district,fax,fec_ids,first_name,gender,govtrack_id,in_office,last_name,leadership_role,middle_name,name_suffix,nickname,oc_email,ocd_id,office,party,phone,state,state_name,term_end,term_start,thomas_id,title,votesmart_id,website
L000480,1937-07-05,house,None,N00001024,17,202-225-0546,H8NY20056,Nita,F,400246,True,Lowey,None,M.,None,None,Rep.Lowey@opencongress.org,ocd-division/country:us/state:ny/cd:17,2365 Rayburn House Office Building,D,202-225-6506,NY,New York,2019-01-03,2017-01-03,00709,Rep,26982,https://lowey.house.gov
L000576,1955-08-11,house,None,N00030676,7,202-225-5604,H0MO07113,Billy,M,412445,True,Long,None,None,None,None,Rep.Long@opencongress.org,ocd-division/country:us/state:mo/cd:7,2454 Rayburn House Office Building,R,202-225-6536,MO,Missouri,2019-01-03,2017-01-03,02033,Rep,123401,https://long.house.gov
L000397,1947-12-21,house,None,N00007479,19,202-225-3336,H4CA16049,Zoe,F,400245,True,Lofgren,None,None,None,None,Rep.Lofgren@opencongress.org,ocd-division/country:us/state:ca/cd:19,1401 Longworth House Office Building,D,202-225-3072,CA,California,2019-01-03,2017-01-03,00701,Rep,21899,https://lofgren.house.gov
L000565,1952-12-23,house,None,N00027741,2,202-226-0757,H6IA02146,David,M,412209,True,Loebsack,None,None,None,None,Rep.Loebsack@opencongress.org,ocd-division/country:us/state:ia/cd:2,1527 Longworth House Office Building,D,202-225-6576,IA,Iowa,2019-01-03,2017-01-03,01846,Rep,68964,http://loebsack.house.gov
L000554,1946-05-12,house,None,N00000851,2,202-225-3318,H2NJ02037,Frank,M,400244,True,LoBiondo,None,A.,None,None,Rep.Lobiondo@opencongress.org,ocd-division/country:us/state:nj/cd:2,2427 Rayburn House Office Building,R,202-225-6572,NJ,New Jersey,2019-01-03,2017-01-03,00699,Rep,21890,http://lobiondo.house.gov
L000563,1966-07-15,house,None,N00027239,3,202-225-1012,H4IL03077,Daniel,M,400630,True,Lipinski,None,William,None,None,Rep.Lipinski@opencongress.org,ocd-division/country:us/state:il/cd:3,2346 Rayburn House Office Building,D,202-225-5701,IL,Illinois,2019-01-03,2017-01-03,01781,Rep,33692,https://lipinski.house.gov
L000287,1940-02-21,house,None,N00002577,5,202-225-0351,H6GA05217,John,M,400240,True,Lewis,None,R.,None,None,Rep.Johnlewis@opencongress.org,ocd-division/country:us/state:ga/cd:5,343 Cannon House Office Building,D,202-225-3801,GA,Georgia,2019-01-03,2017-01-03,00688,Rep,26820,https://johnlewis.house.gov
L000263,1931-09-06,house,None,N00003950,9,202-226-1033,H2MI17023,Sander,M,400238,True,Levin,None,M.,None,None,Rep.Levin@opencongress.org,ocd-division/country:us/state:mi/cd:9,1236 Longworth House Office Building,D,202-225-4961,MI,Michigan,2019-01-03,2017-01-03,00683,Rep,26918,http://levin.house.gov
L000577,1971-06-04,senate,https://www.lee.senate.gov/public/index.cfm/contact,N00031696,None,None,S0UT00165,Mike,M,412495,True,Lee,None,None,None,None,Sen.Lee@opencongress.org,ocd-division/country:us/state:ut,361a Russell Senate Office Building,R,202-224-5444,UT,Utah,2023-01-03,2017-01-03,02080,Sen,66395,https://www.lee.senate.gov/public
L000551,1946-07-16,house,None,N00008046,13,202-225-9817,H8CA09060,Barbara,F,400237,True,Lee,None,None,None,None,Rep.Lee@opencongress.org,ocd-division/country:us/state:ca/cd:13,2267 Rayburn House Office Building,D,202-225-2661,CA,California,2019-01-03,2017-01-03,01501,Rep,8315,https://lee.house.gov
L000174,1940-03-31,senate,https://www.leahy.senate.gov/contact/,N00009918,None,202-224-3479,S4VT00017,Patrick,M,300065,True,Leahy,None,J.,None,None,Sen.Leahy@opencongress.org,ocd-division/country:us/state:vt,437 Russell Senate Office Building,D,202-224-4242,VT,Vermont,2023-01-03,2017-01-03,01383,Sen,53353,https://www.leahy.senate.gov
L000566,1956-04-18,house,None,N00012233,5,202-225-1985,H8OH05036,Robert,M,412256,True,Latta,None,E.,None,None,Rep.Latta@opencongress.org,ocd-division/country:us/state:oh/cd:5,2448 Rayburn House Office Building,R,202-225-6405,OH,Ohio,2019-01-03,2017-01-03,01885,Rep,9926,http://latta.house.gov
L000557,1948-07-22,house,None,N00000575,1,202-225-1031,H8CT01046,John,M,400233,True,Larson,None,B.,None,None,Rep.Larson@opencongress.org,ocd-division/country:us/state:ct/cd:1,1501 Longworth House Office Building,D,202-225-2265,CT,Connecticut,2019-01-03,2017-01-03,01583,Rep,17188,https://larson.house.gov
L000560,1965-06-15,house,None,N00009759,2,202-225-4420,H0WA02080,Rick,M,400232,True,Larsen,None,None,None,None,Rep.Larsen@opencongress.org,ocd-division/country:us/state:wa/cd:2,2113 Rayburn House Office Building,D,202-225-2605,WA,Washington,2019-01-03,2017-01-03,01675,Rep,56231,http://larsen.house.gov
L000575,1968-03-04,senate,http://www.lankford.senate.gov/contact/email,N00031129,None,None,H0OK05114;S4OK00232,James,M,412464,True,Lankford,None,None,None,None,Sen.Lankford@opencongress.org,ocd-division/country:us/state:ok,316 Hart Senate Office Building,R,202-224-5754,OK,Oklahoma,2023-01-03,2017-01-03,02050,Sen,124938,https://www.lankford.senate.gov
L000559,1964-04-22,house,None,N00009724,2,202-225-5976,H0RI02139,James,M,400230,True,Langevin,None,R.,None,Jim,Rep.Langevin@opencongress.org,ocd-division/country:us/state:ri/cd:2,2077 Rayburn House Office Building,D,202-225-2735,RI,Rhode Island,2019-01-03,2017-01-03,01668,Rep,55787,http://langevin.house.gov
L000567,1952-06-25,house,None,N00000898,7,202-225-9460,H6NJ12136;H8NJ07124,Leonard,M,412290,True,Lance,None,None,None,None,Rep.Lance@opencongress.org,ocd-division/country:us/state:nj/cd:7,2352 Rayburn House Office Building,R,202-225-5361,NJ,New Jersey,2019-01-03,2017-01-03,01936,Rep,4443,http://lance.house.gov
L000564,1954-05-24,house,None,N00028133,5,202-226-2638,H6CO05159,Doug,M,412191,True,Lamborn,None,None,None,None,Rep.Lamborn@opencongress.org,ocd-division/country:us/state:co/cd:5,2402 Rayburn House Office Building,R,202-225-4422,CO,Colorado,2019-01-03,2017-01-03,01834,Rep,2698,http://lamborn.house.gov
L000573,1967-12-08,house,None,N00031377,1,202-225-3029,H0ID01253,Raúl,M,412419,True,Labrador,None,R.,None,None,Rep.Labrador@opencongress.org,ocd-division/country:us/state:id/cd:1,1523 Longworth House Office Building,R,202-225-6611,ID,Idaho,2019-01-03,2017-01-03,02011,Rep,57391,https://labrador.house.gov
K000378,1978-02-27,house,None,N00030667,16,202-225-3521,H0IL11052,Adam,M,412421,True,Kinzinger,None,None,None,None,Rep.Kinzinger@opencongress.org,ocd-division/country:us/state:il/cd:16,2245 Rayburn House Office Building,R,202-225-3635,IL,Illinois,2019-01-03,2017-01-03,02014,Rep,116559,http://kinzinger.house.gov
K000362,1949-05-28,house,None,N00025237,4,202-225-3193,H2IA05072,Steve,M,400220,True,King,None,A.,None,None,Rep.Steveking@opencongress.org,ocd-division/country:us/state:ia/cd:4,2210 Rayburn House Office Building,R,202-225-4426,IA,Iowa,2019-01-03,2017-01-03,01724,Rep,10853,https://steveking.house.gov
K000210,1944-04-05,house,None,N00001193,2,202-226-2279,H2NY03089,Peter,M,400219,True,King,None,T.,None,Pete,Rep.Peteking@opencongress.org,ocd-division/country:us/state:ny/cd:2,339 Cannon House Office Building,R,202-225-7896,NY,New York,2019-01-03,2017-01-03,00635,Rep,26968,http://peteking.house.gov
K000188,1963-03-16,house,None,N00004403,3,202-225-5739,H6WI03099,Ron,M,400218,True,Kind,None,James,None,None,Rep.Kind@opencongress.org,ocd-division/country:us/state:wi/cd:3,1502 Longworth House Office Building,D,202-225-5506,WI,Wisconsin,2019-01-03,2017-01-03,01498,Rep,630,https://kind.house.gov
K000376,1948-05-10,house,None,N00031647,3,202-225-3103,H0PA03271,Mike,M,412465,True,Kelly,None,None,None,None,Rep.Kelly@opencongress.org,ocd-division/country:us/state:pa/cd:3,1707 Longworth House Office Building,R,202-225-5406,PA,Pennsylvania,2019-01-03,2017-01-03,02051,Rep,119463,http://kelly.house.gov
K000375,1952-09-06,house,None,N00031933,9,202-225-5658,H0MA10082,William,M,412435,True,Keating,None,R.,None,None,Rep.Keating@opencongress.org,ocd-division/country:us/state:ma/cd:9,2351 Rayburn House Office Building,D,202-225-3111,MA,Massachusetts,2019-01-03,2017-01-03,02025,Rep,4743,https://keating.house.gov
K000009,1946-06-17,house,None,N00003522,9,202-225-7711,H2OH09031,Marcy,F,400211,True,Kaptur,None,None,None,None,Rep.Kaptur@opencongress.org,ocd-division/country:us/state:oh/cd:9,2186 Rayburn House Office Building,D,202-225-4146,OH,Ohio,2019-01-03,2017-01-03,00616,Rep,27016,https://kaptur.house.gov
J000289,1964-02-17,house,None,N00027894,4,202-226-0577,H6OH04082,Jim,M,412226,True,Jordan,None,None,None,None,Rep.Jordan@opencongress.org,ocd-division/country:us/state:oh/cd:4,2056 Rayburn House Office Building,R,202-225-2676,OH,Ohio,2019-01-03,2017-01-03,01868,Rep,8158,http://jordan.house.gov
J000255,1943-02-10,house,None,N00002299,3,202-225-3286,H2NC01081,Walter,M,400209,True,Jones,None,B.,Jr.,None,Rep.Jones@opencongress.org,ocd-division/country:us/state:nc/cd:3,2333 Rayburn House Office Building,R,202-225-3415,NC,North Carolina,2019-01-03,2017-01-03,00612,Rep,21785,http://jones.house.gov
J000174,1930-10-11,house,None,N00008028,3,202-225-1485,H2TX03118,Sam,M,400206,True,Johnson,None,Robert,None,None,Rep.Samjohnson@opencongress.org,ocd-division/country:us/state:tx/cd:3,2304 Rayburn House Office Building,R,202-225-4201,TX,Texas,2019-01-03,2017-01-03,00603,Rep,27079,http://samjohnson.house.gov
J000293,1955-04-08,senate,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,N00032546,None,920-230-7262,S0WI00197,Ron,M,412496,True,Johnson,None,None,None,None,Sen.Ronjohnson@opencongress.org,ocd-division/country:us/state:wi,328 Hart Senate Office Building,R,202-224-5323,WI,Wisconsin,2023-01-03,2017-01-03,02086,Sen,126217,https://www.ronjohnson.senate.gov
J000288,1954-10-02,house,None,N00027848,4,202-226-0691,H6GA04129,Henry,M,412199,True,Johnson,None,C.,Jr.,Hank,Rep.Hankjohnson@opencongress.org,ocd-division/country:us/state:ga/cd:4,2240 Rayburn House Office Building,D,202-225-1605,GA,Georgia,2019-01-03,2017-01-03,01843,Rep,68070,https://hankjohnson.house.gov
J000126,1935-12-03,house,None,N00008122,30,202-226-1477,H2TX00015,Eddie,F,400204,True,Johnson,None,Bernice,None,None,Rep.Ebjohnson@opencongress.org,ocd-division/country:us/state:tx/cd:30,2468 Rayburn House Office Building,D,202-225-8885,TX,Texas,2019-01-03,2017-01-03,00599,Rep,27098,http://ebjohnson.house.gov
J000292,1954-11-10,house,None,N00032088,6,202-225-5907,H0OH06189,Bill,M,412460,True,Johnson,None,None,None,None,Rep.Billjohnson@opencongress.org,ocd-division/country:us/state:oh/cd:6,1710 Longworth House Office Building,R,202-225-5705,OH,Ohio,2019-01-03,2017-01-03,02046,Rep,120649,http://billjohnson.house.gov
J000290,1963-06-10,house,None,N00029077,2,202-225-7986,H8KS02090,Lynn,F,412284,True,Jenkins,None,None,None,None,Rep.Lynnjenkins@opencongress.org,ocd-division/country:us/state:ks/cd:2,1526 Longworth House Office Building,R,202-225-6601,KS,Kansas,2019-01-03,2017-01-03,01921,Rep,18594,https://lynnjenkins.house.gov
J000032,1950-01-12,house,None,N00005818,18,202-225-3317,H4TX18054,Sheila,F,400199,True,Jackson Lee,None,None,None,None,Rep.Jacksonlee@opencongress.org,ocd-division/country:us/state:tx/cd:18,2187 Rayburn House Office Building,D,202-225-3816,TX,Texas,2019-01-03,2017-01-03,00588,Rep,21692,http://jacksonlee.house.gov
I000056,1953-11-01,house,None,N00007017,49,202-225-3303,H0CA48024;S8CA00135,Darrell,M,400196,True,Issa,None,E.,None,None,Rep.Issa@opencongress.org,ocd-division/country:us/state:ca/cd:49,2269 Rayburn House Office Building,R,202-225-3906,CA,California,2019-01-03,2017-01-03,01640,Rep,16553,https://issa.house.gov
I000055,1944-12-28,senate,https://www.isakson.senate.gov/public/index.cfm/email-me,N00002593,None,202-228-0724,S6GA00119;H8GA06146,John,M,400194,True,Isakson,None,H.,None,Johnny,Sen.Isakson@opencongress.org,ocd-division/country:us/state:ga,131 Russell Senate Office Building,R,202-224-3643,GA,Georgia,2023-01-03,2017-01-03,01608,Sen,1721,https://www.isakson.senate.gov
H001048,1976-12-07,house,None,N00029258,50,202-225-0235,H8CA52052,Duncan,M,412283,True,Hunter,None,D.,None,None,Rep.Hunter@opencongress.org,ocd-division/country:us/state:ca/cd:50,2429 Rayburn House Office Building,R,202-225-5672,CA,California,2019-01-03,2017-01-03,01909,Rep,104308,https://hunter.house.gov
H001059,1966-03-01,house,None,N00031104,14,202-225-0697,H0IL14080,Randy,M,412422,True,Hultgren,None,None,None,None,Rep.Hultgren@opencongress.org,ocd-division/country:us/state:il/cd:14,2455 Rayburn House Office Building,R,202-225-2976,IL,Illinois,2019-01-03,2017-01-03,02015,Rep,18199,http://hultgren.house.gov
H001058,1969-01-31,house,None,N00030673,2,202-226-0779,H0MI02094,Bill,M,412437,True,Huizenga,None,None,None,None,Rep.Huizenga@opencongress.org,ocd-division/country:us/state:mi/cd:2,2232 Rayburn House Office Building,R,202-225-4401,MI,Michigan,2019-01-03,2017-01-03,02028,Rep,38351,http://huizenga.house.gov
H000874,1939-06-14,house,None,N00001821,5,202-225-4300,H2MD05155,Steny,M,400189,True,Hoyer,Minority Whip,H.,None,None,Rep.Hoyer@opencongress.org,ocd-division/country:us/state:md/cd:5,1705 Longworth House Office Building,D,202-225-4131,MD,Maryland,2019-01-03,2017-01-03,00566,Rep,26890,https://hoyer.house.gov
H001061,1957-03-13,senate,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,N00031688,None,202-224-7999,S0ND00093,John,M,412494,True,Hoeven,None,None,None,None,Sen.Hoeven@opencongress.org,ocd-division/country:us/state:nd,338 Russell Senate Office Building,R,202-224-2551,ND,North Dakota,2023-01-03,2017-01-03,02079,Sen,41788,https://www.hoeven.senate.gov
H001042,1947-11-03,senate,https://www.hirono.senate.gov/contact,N00028139,None,202-225-4987,H6HI02251;S2HI00106,Mazie,F,412200,True,Hirono,None,K.,None,None,Sen.Hirono@opencongress.org,ocd-division/country:us/state:hi,730 Hart Senate Office Building,D,202-224-6361,HI,Hawaii,2019-01-03,2013-01-03,01844,Sen,1677,https://www.hirono.senate.gov
H001047,1966-07-05,house,None,N00029070,4,202-225-9629,H8CT04172,James,M,412282,True,Himes,None,A.,None,None,Rep.Himes@opencongress.org,ocd-division/country:us/state:ct/cd:4,1227 Longworth House Office Building,D,202-225-5541,CT,Connecticut,2019-01-03,2017-01-03,01913,Rep,106744,https://himes.house.gov
H001038,1959-10-06,house,None,N00027060,26,202-226-0347,H4NY27076,Brian,M,400641,True,Higgins,None,M.,None,None,Rep.Higgins@opencongress.org,ocd-division/country:us/state:ny/cd:26,2459 Rayburn House Office Building,D,202-225-3306,NY,New York,2019-01-03,2017-01-03,01794,Rep,23127,http://higgins.house.gov
H001056,1978-11-03,house,None,N00031559,3,202-225-3478,H0WA03187,Jaime,F,412486,True,Herrera Beutler,None,None,None,None,Rep.Herrerabeutler@opencongress.org,ocd-division/country:us/state:wa/cd:3,1107 Longworth House Office Building,R,202-225-3536,WA,Washington,2019-01-03,2017-01-03,02071,Rep,101907,http://herrerabeutler.house.gov
H001036,1957-05-29,house,None,N00024922,5,202-226-4888,H2TX05121,Jeb,M,400175,True,Hensarling,None,None,None,None,Rep.Hensarling@opencongress.org,ocd-division/country:us/state:tx/cd:5,2228 Rayburn House Office Building,R,202-225-3484,TX,Texas,2019-01-03,2017-01-03,01749,Rep,49827,http://hensarling.house.gov
H001046,1971-10-17,senate,http://www.heinrich.senate.gov/contact,N00029835,None,202-225-4975,H8NM01224;S2NM00088,Martin,M,412281,True,Heinrich,None,None,None,None,Sen.Heinrich@opencongress.org,ocd-division/country:us/state:nm,303 Hart Senate Office Building,D,202-224-5521,NM,New Mexico,2019-01-03,2013-01-03,01937,Sen,74517,https://www.heinrich.senate.gov
H000324,1936-09-05,house,None,N00002884,20,202-225-1171,H2FL23021,Alcee,M,400170,True,Hastings,None,L.,None,None,Rep.Alceehastings@opencongress.org,ocd-division/country:us/state:fl/cd:20,2353 Rayburn House Office Building,D,202-225-1313,FL,Florida,2019-01-03,2017-01-03,00511,Rep,26798,http://alceehastings.house.gov
H001053,1960-10-13,house,None,N00031005,4,202-225-0148,H0MO04086,Vicky,F,412444,True,Hartzler,None,None,None,None,Rep.Hartzler@opencongress.org,ocd-division/country:us/state:mo/cd:4,2235 Rayburn House Office Building,R,202-225-2876,MO,Missouri,2019-01-03,2017-01-03,02032,Rep,8783,https://hartzler.house.gov
H001052,1957-01-25,house,None,N00029147,1,202-225-0254,H8MD01094,Andy,M,412434,True,Harris,None,None,None,None,Rep.Harris@opencongress.org,ocd-division/country:us/state:md/cd:1,1533 Longworth House Office Building,R,202-225-5311,MD,Maryland,2019-01-03,2017-01-03,02026,Rep,19157,http://harris.house.gov
H001045,1956-06-01,house,None,N00029632,3,202-225-5797,H8MS03067,Gregg,M,412280,True,Harper,None,None,None,None,Rep.Harper@opencongress.org,ocd-division/country:us/state:ms/cd:3,2227 Rayburn House Office Building,R,202-225-5031,MS,Mississippi,2019-01-03,2017-01-03,01933,Rep,101985,http://harper.house.gov
G000535,1953-12-10,house,None,N00004874,4,202-225-7810,H2IL08039,Luis,M,400163,True,Gutiérrez,None,V.,None,None,Rep.Gutierrez@opencongress.org,ocd-division/country:us/state:il/cd:4,2408 Rayburn House Office Building,D,202-225-8203,IL,Illinois,2019-01-03,2017-01-03,00478,Rep,26841,https://gutierrez.house.gov
G000558,1964-02-18,house,None,N00029675,2,202-226-2019,H8KY02031,Brett,M,412278,True,Guthrie,None,None,None,None,Rep.Guthrie@opencongress.org,ocd-division/country:us/state:ky/cd:2,2434 Rayburn House Office Building,R,202-225-3501,KY,Kentucky,2019-01-03,2017-01-03,01922,Rep,18829,https://guthrie.house.gov
G000551,1948-02-19,house,None,N00025284,3,202-225-1541,H2AZ07070,Raúl,M,400162,True,Grijalva,None,M.,None,None,Rep.Grijalva@opencongress.org,ocd-division/country:us/state:az/cd:3,1511 Longworth House Office Building,D,202-225-2435,AZ,Arizona,2019-01-03,2017-01-03,01708,Rep,28253,https://grijalva.house.gov
G000568,1958-03-15,house,None,N00032029,9,202-225-0076,H0VA09055,H.,M,412485,True,Griffith,None,Morgan,None,None,Rep.Morgangriffith@opencongress.org,ocd-division/country:us/state:va/cd:9,2202 Rayburn House Office Building,R,202-225-3861,VA,Virginia,2019-01-03,2017-01-03,02070,Rep,5148,http://morgangriffith.house.gov
G000410,1947-10-17,house,None,N00005870,29,202-225-9903,H2TX29030,Gene,M,400160,True,Green,None,Eugene,None,None,Rep.Green@opencongress.org,ocd-division/country:us/state:tx/cd:29,2470 Rayburn House Office Building,D,202-225-1688,TX,Texas,2019-01-03,2017-01-03,00462,Rep,27100,https://green.house.gov
G000553,1947-09-01,house,None,N00026686,9,202-225-2947,H4TX09095,Al,M,400653,True,Green,None,None,None,None,Rep.Algreen@opencongress.org,ocd-division/country:us/state:tx/cd:9,2347 Rayburn House Office Building,D,202-225-7508,TX,Texas,2019-01-03,2017-01-03,01803,Rep,49680,http://algreen.house.gov
G000560,1970-02-03,house,None,N00030788,14,202-225-8272,H0GA09030,Tom,M,412388,True,Graves,None,None,None,None,Rep.Tomgraves@opencongress.org,ocd-division/country:us/state:ga/cd:14,2078 Rayburn House Office Building,R,202-225-5211,GA,Georgia,2019-01-03,2017-01-03,01979,Rep,31969,http://tomgraves.house.gov
G000546,1963-11-07,house,None,N00013323,6,202-225-8221,H0MO06073,Sam,M,400158,True,Graves,None,B.,None,None,Rep.Graves@opencongress.org,ocd-division/country:us/state:mo/cd:6,1135 Longworth House Office Building,R,202-225-7041,MO,Missouri,2019-01-03,2017-01-03,01656,Rep,9425,https://graves.house.gov
G000386,1933-09-17,senate,http://www.grassley.senate.gov/contact,N00001758,None,202-224-6020,S0IA00028,Charles,M,300048,True,Grassley,None,E.,None,Chuck,Sen.Grassley@opencongress.org,ocd-division/country:us/state:ia,135 Hart Senate Office Building,R,202-224-3744,IA,Iowa,2023-01-03,2017-01-03,00457,Sen,53293,https://www.grassley.senate.gov
G000377,1943-01-18,house,None,N00008799,12,202-225-5683,H6TX12060,Kay,F,400157,True,Granger,None,None,None,None,Rep.Kaygranger@opencongress.org,ocd-division/country:us/state:tx/cd:12,1026 Longworth House Office Building,R,202-225-5071,TX,Texas,2019-01-03,2017-01-03,01487,Rep,334,http://kaygranger.house.gov
G000566,1964-08-22,house,None,N00030880,4,202-226-1177,H0SC04257,Trey,M,412473,True,Gowdy,None,None,None,None,Rep.Gowdy@opencongress.org,ocd-division/country:us/state:sc/cd:4,2418 Rayburn House Office Building,R,202-225-6030,SC,South Carolina,2019-01-03,2017-01-03,02058,Rep,121782,https://gowdy.house.gov
G000565,1958-11-22,house,None,N00030771,4,202-226-9739,H0AZ01259,Paul,M,412397,True,Gosar,None,A.,None,None,Rep.Gosar@opencongress.org,ocd-division/country:us/state:az/cd:4,2057 Rayburn House Office Building,R,202-225-2315,AZ,Arizona,2019-01-03,2017-01-03,01992,Rep,123491,http://gosar.house.gov
G000289,1952-09-22,house,None,N00009154,6,202-225-9681,H2VA06115,Bob,M,400154,True,Goodlatte,None,W.,None,None,Rep.Goodlatte@opencongress.org,ocd-division/country:us/state:va/cd:6,2309 Rayburn House Office Building,R,202-225-5431,VA,Virginia,2019-01-03,2017-01-03,00446,Rep,27116,https://goodlatte.house.gov
G000552,1953-08-18,house,None,N00026148,1,202-226-1230,H4TX04039,Louie,M,400651,True,Gohmert,None,B.,Jr.,None,Rep.Gohmert@opencongress.org,ocd-division/country:us/state:tx/cd:1,2243 Rayburn House Office Building,R,202-225-3035,TX,Texas,2019-01-03,2017-01-03,01801,Rep,50029,https://gohmert.house.gov
G000563,1954-06-14,house,None,N00031128,7,202-225-3394,H0OH18077,Bob,M,412463,True,Gibbs,None,None,None,None,Rep.Gibbs@opencongress.org,ocd-division/country:us/state:oh/cd:7,2446 Rayburn House Office Building,R,202-225-6265,OH,Ohio,2019-01-03,2017-01-03,02049,Rep,45466,https://gibbs.house.gov
G000562,1974-08-22,senate,https://www.gardner.senate.gov/contact-cory/email-cory,N00030780,None,202-225-5870,H0CO04122;S4CO00395,Cory,M,412406,True,Gardner,None,None,None,None,Sen.Gardner@opencongress.org,ocd-division/country:us/state:co,354 Russell Senate Office Building,R,202-224-5941,CO,Colorado,2021-01-03,2015-01-06,01998,Sen,30004,https://www.gardner.senate.gov
G000559,1945-01-24,house,None,N00030856,3,202-225-5914,H0CA10149,John,M,412382,True,Garamendi,None,None,None,None,Rep.Garamendi@opencongress.org,ocd-division/country:us/state:ca/cd:3,2438 Rayburn House Office Building,D,202-225-1880,CA,California,2019-01-03,2017-01-03,01973,Rep,29664,http://garamendi.house.gov
F000455,1952-10-29,house,None,N00030490,11,202-225-1339,H8OH11141,Marcia,F,412327,True,Fudge,None,L.,None,None,Rep.Fudge@opencongress.org,ocd-division/country:us/state:oh/cd:11,2344 Rayburn House Office Building,D,202-225-7032,OH,Ohio,2019-01-03,2017-01-03,01895,Rep,110640,https://fudge.house.gov
F000372,1946-04-29,house,None,N00000684,11,202-225-3186,H2NJ05014,Rodney,M,400142,True,Frelinghuysen,None,P.,None,None,Rep.Frelinghuysen@opencongress.org,ocd-division/country:us/state:nj/cd:11,2306 Rayburn House Office Building,R,202-225-5034,NJ,New Jersey,2019-01-03,2017-01-03,00414,Rep,22177,https://frelinghuysen.house.gov
F000448,1957-06-19,house,None,N00006423,8,202-225-6328,H4AZ04024,Trent,M,400141,True,Franks,None,None,None,None,Rep.Franks@opencongress.org,ocd-division/country:us/state:az/cd:8,2435 Rayburn House Office Building,R,202-225-4576,AZ,Arizona,2019-01-03,2017-01-03,01707,Rep,28399,https://franks.house.gov
F000450,1943-06-29,house,None,N00026166,5,202-225-2995,H4NC05146,Virginia,F,400643,True,Foxx,None,None,None,None,Rep.Foxx@opencongress.org,ocd-division/country:us/state:nc/cd:5,2262 Rayburn House Office Building,R,202-225-2071,NC,North Carolina,2019-01-03,2017-01-03,01791,Rep,6051,http://foxx.house.gov
F000449,1960-12-27,house,None,N00026631,1,202-225-5686,H4NE01064,Jeff,M,400640,True,Fortenberry,None,Lane,None,None,Rep.Fortenberry@opencongress.org,ocd-division/country:us/state:ne/cd:1,1514 Longworth House Office Building,R,202-225-4806,NE,Nebraska,2019-01-03,2017-01-03,01793,Rep,41929,https://fortenberry.house.gov
F000461,1954-02-25,house,None,N00031545,17,202-225-0350,H0TX17104,Bill,M,412480,True,Flores,None,None,None,None,Rep.Flores@opencongress.org,ocd-division/country:us/state:tx/cd:17,2440 Rayburn House Office Building,R,202-225-6105,TX,Texas,2019-01-03,2017-01-03,02065,Rep,116906,http://flores.house.gov
F000459,1962-10-11,house,None,N00030815,3,202-225-3494,H0TN03254,Charles,M,412476,True,Fleischmann,None,J.,None,Chuck,Rep.Fleischmann@opencongress.org,ocd-division/country:us/state:tn/cd:3,2410 Rayburn House Office Building,R,202-225-3271,TN,Tennessee,2019-01-03,2017-01-03,02061,Rep,123456,http://fleischmann.house.gov
F000444,1962-12-31,senate,https://www.flake.senate.gov/public/index.cfm/contact-jeff,N00009573,None,202-226-4386,H0AZ01184;S2AZ00141,Jeff,M,400134,True,Flake,None,None,None,None,Sen.Flake@opencongress.org,ocd-division/country:us/state:az,413 Russell Senate Office Building,R,202-224-4521,AZ,Arizona,2019-01-03,2013-01-03,01633,Sen,28128,https://www.flake.senate.gov/public
F000460,1961-12-12,house,None,N00031672,27,202-226-1134,H0TX27061,Blake,M,412482,True,Farenthold,None,None,None,None,Rep.Farenthold@opencongress.org,ocd-division/country:us/state:tx/cd:27,2331 Rayburn House Office Building,R,202-225-7742,TX,Texas,2019-01-03,2017-01-03,02067,Rep,116919,http://farenthold.house.gov
E000215,1942-12-13,house,None,N00007335,18,202-225-8890,H8CA12098,Anna,F,400124,True,Eshoo,None,G.,None,None,Rep.Eshoo@opencongress.org,ocd-division/country:us/state:ca/cd:18,241 Cannon House Office Building,D,202-225-8104,CA,California,2019-01-03,2017-01-03,00355,Rep,26741,http://eshoo.house.gov
E000179,1947-02-18,house,None,N00001003,16,202-225-5513,H8NY19058,Eliot,M,400122,True,Engel,None,L.,None,None,Rep.Engel@opencongress.org,ocd-division/country:us/state:ny/cd:16,2462 Rayburn House Office Building,D,202-225-2464,NY,New York,2019-01-03,2017-01-03,00344,Rep,26972,https://engel.house.gov
E000288,1963-08-04,house,None,N00028257,5,202-225-4886,H6MN05183,Keith,M,412215,True,Ellison,None,Maurice,None,None,Rep.Ellison@opencongress.org,ocd-division/country:us/state:mn/cd:5,2263 Rayburn House Office Building,D,202-225-4755,MN,Minnesota,2019-01-03,2017-01-03,01857,Rep,38982,https://ellison.house.gov
D000533,1947-07-21,house,None,N00003209,2,202-225-6440,H8TN02069,John,M,400116,True,Duncan,None,J.,Jr.,Jimmy,Rep.Duncan@opencongress.org,ocd-division/country:us/state:tn/cd:2,2207 Rayburn House Office Building,R,202-225-5435,TN,Tennessee,2019-01-03,2017-01-03,00322,Rep,27069,http://duncan.house.gov
